lead_id,company,category,channel,owner,signal_score,created_date,stage,mql_date,sql_date,opp_date,closed_date,deal_value_monthly_usd,outcome,lost_reason
1230,Voltix Beauty II,Pet,Signal-scored inbound,R. Iyer,3.65,2026-02-25,MQL,2026-03-02,,,,,,
1231,Bluebell Supply Co II,Outdoor,Outbound LinkedIn,A. Chouhan,7.91,2026-02-10,SQL,2026-02-16,2026-02-19,,,,,
1232,Northfield Gadgets II,Home,Outbound LinkedIn,A. Chouhan,9.07,2026-02-02,Lead,,,,,,,
1233,Ember Works,Home,Content/organic,R. Iyer,8.7,2026-02-01,Closed Lost,2026-02-06,2026-02-13,2026-02-24,2026-03-10,1500,Lost,Went with in-house fix
1234,Cinderwood Studio,Skin,Signal-scored inbound,A. Chouhan,5.15,2026-02-24,Lead,,,,,,,
1235,Lumen Baby Goods II,Beauty,Cold email sequence,R. Iyer,6.69,2026-02-25,MQL,2026-03-02,,,,,,
1236,Larkspur Goods Co II,Pet,Outbound LinkedIn,A. Chouhan,5.61,2026-02-04,MQL,2026-02-06,,,,,,
1237,Opaline Outdoor,Beauty,Signal-scored inbound,A. Chouhan,5.9,2026-02-09,Lead,,,,,,,
1238,Verdant Home Co II,Skin,Cold email sequence,S. Kapoor,4.54,2026-02-22,SQL,2026-02-25,2026-03-07,,,,,
1239,Larkspur Naturals,Baby,Cold email sequence,R. Iyer,5.39,2026-02-08,MQL,2026-02-10,,,,,,
1240,Halcyon Collective,Pet,Cold email sequence,R. Iyer,7.92,2026-02-26,Lead,,,,,,,
1241,Cascade Outdoor,Baby,Outbound LinkedIn,S. Kapoor,7.57,2026-02-03,Lead,,,,,,,
1242,Glow Ritual Gadgets II,Gadgets,Outbound LinkedIn,A. Chouhan,4.07,2026-02-28,Lead,,,,,,,
1243,Glow Ritual Kitchen Co,Outdoor,Signal-scored inbound,S. Kapoor,5.9,2026-02-02,Lead,,,,,,,
1244,Thistle Supply Co,Outdoor,Outbound LinkedIn,S. Kapoor,6.01,2026-02-26,MQL,2026-02-27,,,,,,
1245,Basalt Home Co II,Gadgets,Outbound LinkedIn,A. Chouhan,5.75,2026-02-23,MQL,2026-02-24,,,,,,
1246,Tiny Sprout Works,Beauty,Signal-scored inbound,A. Chouhan,8.0,2026-02-25,Lead,,,,,,,
1247,Silverline Supply Co III,Kitchen,Content/organic,R. Iyer,5.92,2026-02-13,MQL,2026-02-19,,,,,,
1248,Cinderwood Skin Co,Kitchen,Signal-scored inbound,S. Kapoor,5.55,2026-02-05,Lead,,,,,,,
1249,Northfield Home Co,Beauty,Content/organic,R. Iyer,7.38,2026-02-18,MQL,2026-02-22,,,,,,
1250,Northfield Studio II,Kitchen,Signal-scored inbound,A. Chouhan,9.09,2026-02-24,Lead,,,,,,,
1251,Voltix Supply Co,Beauty,Signal-scored inbound,A. Chouhan,3.66,2026-02-02,Lead,,,,,,,
1252,Rosemere Gadgets,Gadgets,Cold email sequence,R. Iyer,5.85,2026-02-18,Closed Lost,2026-02-19,2026-02-25,2026-03-09,2026-03-25,900,Lost,Below deal-size floor
1253,Basalt Living,Gadgets,Signal-scored inbound,A. Chouhan,9.41,2026-02-17,MQL,2026-02-20,,,,,,
1254,Amberlight Baby Goods,Pet,Outbound LinkedIn,A. Chouhan,9.32,2026-02-21,Lead,,,,,,,
1255,Wren & Co Living II,Pet,Outbound LinkedIn,R. Iyer,5.45,2026-02-25,Lead,,,,,,,
1256,Northfield Outdoor,Skin,Referral,A. Chouhan,8.24,2026-02-02,Lead,,,,,,,
1257,Driftwood Skin Co II,Pet,Signal-scored inbound,A. Chouhan,5.15,2026-02-03,Lead,,,,,,,
1258,Cinderwood Collective,Baby,Outbound LinkedIn,A. Chouhan,3.33,2026-02-13,Lead,,,,,,,
1259,Cobalt Gadgets II,Baby,Signal-scored inbound,S. Kapoor,7.71,2026-02-18,MQL,2026-02-20,,,,,,
1260,Solace Naturals,Beauty,Signal-scored inbound,A. Chouhan,9.25,2026-02-04,Lead,,,,,,,
1261,Foxglove Works,Gadgets,Cold email sequence,S. Kapoor,4.33,2026-02-08,Lead,,,,,,,
1262,Foxglove Naturals,Pet,Outbound LinkedIn,S. Kapoor,5.34,2026-02-09,MQL,2026-02-13,,,,,,
1263,Wren & Co Works II,Kitchen,Referral,R. Iyer,5.03,2026-02-02,Lead,,,,,,,
1264,Northfield Skin Co,Beauty,Signal-scored inbound,S. Kapoor,6.76,2026-02-14,MQL,2026-02-16,,,,,,
1265,Ember Outdoor,Outdoor,Outbound LinkedIn,S. Kapoor,5.19,2026-02-25,Lead,,,,,,,
1266,Silverline Works III,Outdoor,Signal-scored inbound,R. Iyer,4.1,2026-02-24,Lead,,,,,,,
1267,Bluebell Gadgets,Beauty,Referral,A. Chouhan,9.14,2026-02-22,MQL,2026-02-23,,,,,,
1268,Basalt Outdoor,Baby,Cold email sequence,A. Chouhan,4.42,2026-02-15,MQL,2026-02-20,,,,,,
1269,Opaline Works,Outdoor,Signal-scored inbound,S. Kapoor,6.59,2026-02-01,MQL,2026-02-07,,,,,,
1270,Verdant Home Co III,Pet,Cold email sequence,A. Chouhan,3.7,2026-02-04,Lead,,,,,,,
1271,Northfield Kitchen Co II,Skin,Cold email sequence,R. Iyer,8.17,2026-02-03,MQL,2026-02-07,,,,,,
1272,Northfield Outdoor II,Skin,Cold email sequence,A. Chouhan,7.25,2026-02-28,Lead,,,,,,,
1273,Voltix Baby II,Pet,Outbound LinkedIn,S. Kapoor,6.09,2026-02-21,SQL,2026-02-23,2026-03-03,,,,,
1274,Solace Beauty II,Beauty,Signal-scored inbound,S. Kapoor,8.77,2026-02-16,MQL,2026-02-17,,,,,,
1275,Lumen Gadgets III,Home,Content/organic,R. Iyer,3.1,2026-02-07,Lead,,,,,,,
1276,Foxglove Goods Co III,Baby,Signal-scored inbound,S. Kapoor,4.56,2026-02-27,Lead,,,,,,,
1277,Rosemere Living,Pet,Cold email sequence,A. Chouhan,8.14,2026-02-23,Lead,,,,,,,
1278,Thistle Collective,Beauty,Signal-scored inbound,A. Chouhan,8.45,2026-02-11,Lead,,,,,,,
1279,Cobalt Goods Co,Kitchen,Signal-scored inbound,R. Iyer,8.09,2026-02-15,MQL,2026-02-18,,,,,,
1280,Ember Supply Co,Home,Cold email sequence,S. Kapoor,5.47,2026-02-25,Lead,,,,,,,
1281,Wren & Co Outdoor II,Baby,Signal-scored inbound,A. Chouhan,5.47,2026-02-26,Lead,,,,,,,
1282,Silverline Goods Co II,Kitchen,Outbound LinkedIn,A. Chouhan,3.03,2026-02-10,Lead,,,,,,,
1283,Foxglove Pet Supply II,Baby,Signal-scored inbound,A. Chouhan,5.8,2026-02-18,Lead,,,,,,,
1284,Driftwood Beauty IV,Beauty,Signal-scored inbound,S. Kapoor,3.6,2026-02-20,Lead,,,,,,,
1285,Cinderwood Goods Co II,Beauty,Signal-scored inbound,R. Iyer,8.06,2026-02-24,Lead,,,,,,,
1286,Larkspur Outdoor,Home,Cold email sequence,A. Chouhan,3.9,2026-02-10,Closed Won,2026-02-12,2026-02-20,2026-02-27,2026-03-18,1200,Won,
1287,Lumen Outdoor,Outdoor,Outbound LinkedIn,A. Chouhan,5.98,2026-02-05,MQL,2026-02-09,,,,,,
1288,Cobalt Goods Co II,Kitchen,Outbound LinkedIn,R. Iyer,8.3,2026-02-28,Lead,,,,,,,
1289,Cobalt Skin Co,Skin,Signal-scored inbound,S. Kapoor,4.31,2026-02-11,MQL,2026-02-15,,,,,,
1290,Verdant Works II,Gadgets,Signal-scored inbound,R. Iyer,8.31,2026-02-13,Closed Lost,2026-02-18,2026-02-28,2026-03-11,2026-03-29,600,Lost,Below deal-size floor
1291,Cascade Studio,Skin,Referral,A. Chouhan,8.32,2026-02-26,Lead,,,,,,,
1292,Rosemere Works,Home,Cold email sequence,A. Chouhan,4.64,2026-02-05,Lead,,,,,,,
1293,Wren & Co Goods Co II,Baby,Outbound LinkedIn,S. Kapoor,6.12,2026-02-13,Lead,,,,,,,
1294,Opaline Supply Co,Beauty,Cold email sequence,R. Iyer,7.56,2026-02-26,Lead,,,,,,,
1295,Pinehaven Baby II,Baby,Cold email sequence,S. Kapoor,7.32,2026-02-06,Lead,,,,,,,
1296,Voltix Goods Co,Kitchen,Content/organic,R. Iyer,3.69,2026-02-04,MQL,2026-02-09,,,,,,
1297,Amberlight Outdoor II,Outdoor,Outbound LinkedIn,R. Iyer,8.02,2026-02-19,Lead,,,,,,,
1298,Aurora Collective II,Beauty,Outbound LinkedIn,R. Iyer,5.7,2026-02-03,Closed Lost,2026-02-09,2026-02-15,2026-02-21,2026-03-07,1500,Lost,No budget
1299,Halcyon Studio,Kitchen,Signal-scored inbound,A. Chouhan,8.27,2026-02-04,MQL,2026-02-07,,,,,,
1300,Rosemere Baby Goods II,Gadgets,Outbound LinkedIn,S. Kapoor,4.04,2026-02-18,Lead,,,,,,,
1301,Halcyon Outdoor,Pet,Cold email sequence,A. Chouhan,7.16,2026-02-14,MQL,2026-02-20,,,,,,
1302,Cascade Studio II,Pet,Outbound LinkedIn,S. Kapoor,4.4,2026-02-09,Lead,,,,,,,
1303,Wren & Co Baby,Baby,Cold email sequence,S. Kapoor,4.22,2026-02-11,MQL,2026-02-12,,,,,,
1304,Cinderwood Works II,Kitchen,Outbound LinkedIn,S. Kapoor,5.55,2026-02-04,MQL,2026-02-08,,,,,,
1305,Basalt Naturals III,Baby,Cold email sequence,R. Iyer,3.77,2026-02-10,MQL,2026-02-13,,,,,,
1306,Thistle Goods Co II,Pet,Outbound LinkedIn,S. Kapoor,5.49,2026-02-06,Lead,,,,,,,
1307,Amberlight Baby Goods II,Home,Outbound LinkedIn,A. Chouhan,4.22,2026-02-27,Lead,,,,,,,
1308,Voltix Collective II,Beauty,Outbound LinkedIn,A. Chouhan,8.3,2026-02-18,Lead,,,,,,,
1309,Meridian Supply Co,Outdoor,Outbound LinkedIn,R. Iyer,6.18,2026-02-03,Lead,,,,,,,
1310,Wren & Co Outdoor III,Skin,Signal-scored inbound,A. Chouhan,6.49,2026-02-06,Lead,,,,,,,
1311,Windrow Works II,Baby,Outbound LinkedIn,R. Iyer,8.04,2026-02-27,Lead,,,,,,,
1312,Amberlight Gadgets,Outdoor,Outbound LinkedIn,R. Iyer,3.67,2026-02-27,Lead,,,,,,,
1313,Northfield Naturals III,Beauty,Outbound LinkedIn,R. Iyer,8.6,2026-02-03,MQL,2026-02-04,,,,,,
1314,Northfield Kitchen Co III,Kitchen,Referral,S. Kapoor,7.11,2026-02-06,Lead,,,,,,,
1315,Wren & Co Kitchen Co,Gadgets,Cold email sequence,S. Kapoor,5.28,2026-02-09,Lead,,,,,,,
1316,Bluebell Living,Skin,Signal-scored inbound,R. Iyer,9.19,2026-02-17,Lead,,,,,,,
1317,Rosemere Beauty,Home,Content/organic,R. Iyer,8.97,2026-02-09,Lead,,,,,,,
1318,Aurora Skin Co,Gadgets,Signal-scored inbound,R. Iyer,8.39,2026-02-25,Lead,,,,,,,
1319,Ember Works II,Home,Outbound LinkedIn,R. Iyer,7.08,2026-02-13,MQL,2026-02-19,,,,,,
1320,Foxglove Baby,Pet,Outbound LinkedIn,R. Iyer,7.52,2026-02-12,MQL,2026-02-16,,,,,,
1321,Hearthstone Baby II,Outdoor,Cold email sequence,S. Kapoor,5.33,2026-02-03,Lead,,,,,,,
1322,Ember Kitchen Co,Pet,Referral,R. Iyer,4.75,2026-02-27,MQL,2026-03-04,,,,,,
1323,Windrow Works III,Kitchen,Referral,A. Chouhan,3.3,2026-02-21,Lead,,,,,,,
1324,Halcyon Home Co,Baby,Content/organic,A. Chouhan,5.87,2026-02-01,Lead,,,,,,,
1325,Driftwood Kitchen Co,Home,Referral,R. Iyer,4.03,2026-02-09,MQL,2026-02-12,,,,,,
1326,Marigold Baby Goods,Beauty,Outbound LinkedIn,R. Iyer,7.72,2026-02-25,Closed Lost,2026-03-03,2026-03-06,2026-03-16,2026-03-25,600,Lost,Unresponsive after SQL
1327,Rosemere Studio II,Beauty,Signal-scored inbound,R. Iyer,8.31,2026-02-28,MQL,2026-03-02,,,,,,
1328,Northfield Goods Co,Baby,Cold email sequence,A. Chouhan,3.67,2026-02-12,Lead,,,,,,,
1329,Aurora Goods Co,Home,Cold email sequence,S. Kapoor,3.93,2026-02-17,Lead,,,,,,,
1330,Cobalt Baby Goods,Outdoor,Outbound LinkedIn,A. Chouhan,7.08,2026-02-05,Lead,,,,,,,
1331,Cobalt Studio II,Gadgets,Signal-scored inbound,A. Chouhan,3.91,2026-02-04,Lead,,,,,,,
1332,Ember Collective,Pet,Signal-scored inbound,A. Chouhan,4.61,2026-02-21,MQL,2026-02-26,,,,,,
1333,Silverline Naturals II,Beauty,Referral,S. Kapoor,8.69,2026-02-07,Lead,,,,,,,
1334,Thistle Kitchen Co,Pet,Signal-scored inbound,A. Chouhan,8.09,2026-02-26,Lead,,,,,,,
1335,Meridian Goods Co,Baby,Signal-scored inbound,S. Kapoor,6.86,2026-02-17,Lead,,,,,,,
1336,Hearthstone Collective,Kitchen,Signal-scored inbound,S. Kapoor,5.74,2026-02-18,Lead,,,,,,,
1337,Foxglove Works II,Baby,Signal-scored inbound,A. Chouhan,3.09,2026-02-07,MQL,2026-02-08,,,,,,
1338,Ember Naturals,Pet,Outbound LinkedIn,R. Iyer,3.54,2026-02-18,Lead,,,,,,,
1339,Aurora Pet Supply II,Baby,Signal-scored inbound,S. Kapoor,8.99,2026-02-26,MQL,2026-03-01,,,,,,
1340,Pinehaven Baby III,Skin,Cold email sequence,S. Kapoor,9.2,2026-02-08,MQL,2026-02-09,,,,,,
1341,Glow Ritual Studio,Beauty,Signal-scored inbound,S. Kapoor,7.28,2026-03-06,Closed Lost,2026-03-12,2026-03-14,2026-03-22,2026-04-06,1500,Lost,Below deal-size floor
1342,Lumen Baby Goods III,Kitchen,Signal-scored inbound,R. Iyer,7.76,2026-03-04,Lead,,,,,,,
1343,Hearthstone Living II,Pet,Signal-scored inbound,A. Chouhan,4.71,2026-03-19,Lead,,,,,,,
1344,Meridian Studio III,Kitchen,Signal-scored inbound,S. Kapoor,4.08,2026-03-06,MQL,2026-03-07,,,,,,
1345,Rosemere Beauty II,Gadgets,Cold email sequence,A. Chouhan,3.29,2026-03-28,MQL,2026-03-29,,,,,,
1346,Ember Skin Co II,Home,Content/organic,A. Chouhan,6.59,2026-03-30,Lead,,,,,,,
1347,Pinehaven Supply Co,Gadgets,Signal-scored inbound,R. Iyer,8.95,2026-03-11,MQL,2026-03-12,,,,,,
1348,Glow Ritual Gadgets III,Home,Signal-scored inbound,S. Kapoor,9.38,2026-03-31,MQL,2026-04-04,,,,,,
1349,Foxglove Naturals II,Kitchen,Signal-scored inbound,R. Iyer,3.05,2026-03-07,MQL,2026-03-10,,,,,,
1350,Northfield Studio III,Kitchen,Outbound LinkedIn,R. Iyer,9.49,2026-03-25,MQL,2026-03-30,,,,,,
1351,Northfield Skin Co II,Beauty,Content/organic,A. Chouhan,4.51,2026-03-12,Lead,,,,,,,
1352,Coral & Co Home Co,Kitchen,Signal-scored inbound,S. Kapoor,5.45,2026-03-24,Lead,,,,,,,
1353,Glow Ritual Kitchen Co II,Gadgets,Outbound LinkedIn,A. Chouhan,9.32,2026-03-05,Lead,,,,,,,
1354,Tiny Sprout Gadgets,Gadgets,Referral,S. Kapoor,5.68,2026-03-29,SQL,2026-04-04,2026-04-07,,,,,
1355,Pinehaven Goods Co,Baby,Outbound LinkedIn,A. Chouhan,5.83,2026-03-31,MQL,2026-04-03,,,,,,
1356,Solace Goods Co,Kitchen,Signal-scored inbound,R. Iyer,4.52,2026-03-31,Closed Won,2026-04-05,2026-04-08,2026-04-18,2026-05-01,900,Won,
1357,Marigold Kitchen Co,Outdoor,Signal-scored inbound,R. Iyer,8.54,2026-03-03,MQL,2026-03-09,,,,,,
1358,Coral & Co Gadgets,Gadgets,Referral,R. Iyer,3.96,2026-03-23,MQL,2026-03-26,,,,,,
1359,Voltix Naturals II,Skin,Referral,A. Chouhan,3.2,2026-03-13,Lead,,,,,,,
1360,Amberlight Outdoor III,Baby,Outbound LinkedIn,A. Chouhan,3.79,2026-03-02,Lead,,,,,,,
1361,Northfield Skin Co III,Gadgets,Referral,R. Iyer,7.46,2026-03-31,Lead,,,,,,,
1362,Windrow Pet Supply,Baby,Signal-scored inbound,A. Chouhan,4.29,2026-03-21,Lead,,,,,,,
1363,Aurora Baby,Kitchen,Signal-scored inbound,R. Iyer,3.33,2026-03-30,Lead,,,,,,,
1364,Basalt Goods Co,Outdoor,Signal-scored inbound,S. Kapoor,5.77,2026-03-12,MQL,2026-03-14,,,,,,
1365,Halcyon Skin Co II,Beauty,Outbound LinkedIn,S. Kapoor,4.6,2026-03-10,Lead,,,,,,,
1366,Larkspur Works,Beauty,Signal-scored inbound,R. Iyer,3.89,2026-03-07,Lead,,,,,,,
1367,Wren & Co Outdoor IV,Beauty,Content/organic,S. Kapoor,5.33,2026-03-18,Lead,,,,,,,
1368,Marigold Living,Pet,Signal-scored inbound,A. Chouhan,5.07,2026-03-08,SQL,2026-03-11,2026-03-20,,,,,
1369,Foxglove Outdoor,Home,Signal-scored inbound,S. Kapoor,4.57,2026-03-18,Lead,,,,,,,
1370,Opaline Gadgets,Gadgets,Outbound LinkedIn,R. Iyer,5.31,2026-03-27,Lead,,,,,,,
1371,Bluebell Baby Goods,Gadgets,Outbound LinkedIn,S. Kapoor,7.53,2026-03-30,Lead,,,,,,,
1372,Coral & Co Collective,Home,Outbound LinkedIn,A. Chouhan,8.44,2026-03-26,Lead,,,,,,,
1373,Meridian Naturals III,Home,Outbound LinkedIn,A. Chouhan,3.37,2026-03-20,MQL,2026-03-25,,,,,,
1374,Solace Kitchen Co,Home,Outbound LinkedIn,A. Chouhan,8.97,2026-03-28,Lead,,,,,,,
1375,Voltix Home Co II,Home,Outbound LinkedIn,A. Chouhan,8.03,2026-03-28,Lead,,,,,,,
1376,Marigold Baby II,Kitchen,Cold email sequence,S. Kapoor,5.57,2026-03-04,SQL,2026-03-07,2026-03-11,,,,,
1377,Driftwood Works,Kitchen,Signal-scored inbound,S. Kapoor,7.51,2026-03-30,Lead,,,,,,,
1378,Marigold Outdoor II,Home,Outbound LinkedIn,S. Kapoor,7.48,2026-03-05,MQL,2026-03-06,,,,,,
1379,Windrow Goods Co,Beauty,Signal-scored inbound,R. Iyer,8.99,2026-03-31,Lead,,,,,,,
1380,Pinehaven Beauty II,Outdoor,Signal-scored inbound,S. Kapoor,3.51,2026-03-12,Lead,,,,,,,
1381,Bluebell Baby II,Kitchen,Outbound LinkedIn,R. Iyer,4.36,2026-03-23,MQL,2026-03-26,,,,,,
1382,Silverline Home Co,Beauty,Outbound LinkedIn,S. Kapoor,5.73,2026-03-06,Lead,,,,,,,
1383,Meridian Goods Co II,Kitchen,Outbound LinkedIn,A. Chouhan,8.39,2026-03-26,Lead,,,,,,,
1384,Pinehaven Outdoor III,Home,Outbound LinkedIn,A. Chouhan,4.92,2026-03-11,SQL,2026-03-12,2026-03-16,,,,,
1385,Bluebell Baby III,Baby,Signal-scored inbound,S. Kapoor,8.81,2026-03-23,Closed Lost,2026-03-29,2026-04-06,2026-04-10,2026-04-20,900,Lost,Chose competitor
1386,Coral & Co Pet Supply,Skin,Signal-scored inbound,A. Chouhan,3.32,2026-03-19,Lead,,,,,,,
1387,Meridian Skin Co II,Beauty,Outbound LinkedIn,R. Iyer,3.57,2026-03-27,Lead,,,,,,,
1388,Cobalt Works,Gadgets,Signal-scored inbound,A. Chouhan,4.11,2026-03-10,Lead,,,,,,,
1389,Meridian Beauty II,Skin,Cold email sequence,R. Iyer,6.18,2026-03-22,MQL,2026-03-28,,,,,,
1390,Bluebell Collective,Pet,Outbound LinkedIn,R. Iyer,3.29,2026-03-15,Lead,,,,,,,
1391,Northfield Pet Supply II,Beauty,Signal-scored inbound,S. Kapoor,7.34,2026-03-03,Lead,,,,,,,
1392,Wren & Co Supply Co II,Gadgets,Outbound LinkedIn,R. Iyer,8.32,2026-03-14,Lead,,,,,,,
1393,Rosemere Works II,Gadgets,Outbound LinkedIn,A. Chouhan,5.57,2026-03-28,Lead,,,,,,,
1394,Thistle Skin Co,Baby,Content/organic,R. Iyer,4.12,2026-03-06,Lead,,,,,,,
1395,Wren & Co Kitchen Co II,Home,Signal-scored inbound,A. Chouhan,9.42,2026-03-14,Closed Lost,2026-03-20,2026-03-26,2026-03-30,2026-04-12,600,Lost,Unresponsive after SQL
1396,Solace Pet Supply,Outdoor,Referral,A. Chouhan,8.11,2026-03-20,Lead,,,,,,,
1397,Wren & Co Supply Co III,Baby,Outbound LinkedIn,A. Chouhan,6.68,2026-03-19,Lead,,,,,,,
1398,Glow Ritual Beauty II,Baby,Cold email sequence,S. Kapoor,8.72,2026-03-29,MQL,2026-04-02,,,,,,
1399,Windrow Works IV,Beauty,Signal-scored inbound,R. Iyer,3.94,2026-03-20,Lead,,,,,,,
1400,Ember Gadgets,Pet,Referral,R. Iyer,7.49,2026-03-02,Lead,,,,,,,
1401,Opaline Pet Supply,Kitchen,Signal-scored inbound,R. Iyer,5.02,2026-03-27,Lead,,,,,,,
1402,Coral & Co Beauty,Gadgets,Signal-scored inbound,S. Kapoor,5.88,2026-03-27,MQL,2026-04-02,,,,,,
1403,Pinehaven Baby IV,Gadgets,Outbound LinkedIn,R. Iyer,7.82,2026-03-25,Lead,,,,,,,
1404,Marigold Gadgets,Home,Signal-scored inbound,S. Kapoor,6.29,2026-03-05,Lead,,,,,,,
1405,Thistle Home Co,Home,Signal-scored inbound,A. Chouhan,8.44,2026-03-08,MQL,2026-03-09,,,,,,
1406,Coral & Co Kitchen Co II,Skin,Outbound LinkedIn,R. Iyer,6.28,2026-03-21,Lead,,,,,,,
1407,Rosemere Home Co II,Gadgets,Outbound LinkedIn,S. Kapoor,5.9,2026-03-31,Lead,,,,,,,
1408,Windrow Collective II,Kitchen,Signal-scored inbound,R. Iyer,7.87,2026-03-23,MQL,2026-03-24,,,,,,
1409,Bluebell Kitchen Co,Gadgets,Cold email sequence,S. Kapoor,4.34,2026-03-21,MQL,2026-03-22,,,,,,
1410,Foxglove Home Co,Outdoor,Referral,S. Kapoor,4.13,2026-03-26,MQL,2026-03-29,,,,,,
1411,Verdant Pet Supply,Pet,Referral,R. Iyer,5.98,2026-03-07,Lead,,,,,,,
1412,Rosemere Goods Co,Baby,Signal-scored inbound,S. Kapoor,9.28,2026-03-27,MQL,2026-04-02,,,,,,
1413,Verdant Naturals II,Baby,Outbound LinkedIn,R. Iyer,9.42,2026-03-21,Closed Lost,2026-03-24,2026-03-30,2026-04-10,2026-04-20,2200,Lost,Unresponsive after SQL
1414,Ember Living III,Home,Cold email sequence,S. Kapoor,6.23,2026-03-10,MQL,2026-03-14,,,,,,
1415,Silverline Gadgets II,Gadgets,Outbound LinkedIn,S. Kapoor,4.45,2026-03-18,Lead,,,,,,,
1416,Meridian Collective,Skin,Referral,S. Kapoor,8.7,2026-03-06,SQL,2026-03-10,2026-03-16,,,,,
1417,Amberlight Baby Goods III,Kitchen,Cold email sequence,A. Chouhan,5.31,2026-03-24,Lead,,,,,,,
1418,Driftwood Living II,Kitchen,Signal-scored inbound,R. Iyer,6.01,2026-03-04,Lead,,,,,,,
1419,Cinderwood Baby II,Outdoor,Referral,S. Kapoor,3.78,2026-03-22,MQL,2026-03-25,,,,,,
1420,Cinderwood Skin Co II,Home,Content/organic,R. Iyer,5.66,2026-03-19,Lead,,,,,,,
1421,Halcyon Skin Co III,Kitchen,Referral,A. Chouhan,8.06,2026-03-16,MQL,2026-03-18,,,,,,
1422,Voltix Home Co III,Outdoor,Signal-scored inbound,A. Chouhan,6.75,2026-03-06,Lead,,,,,,,
1423,Foxglove Baby II,Home,Outbound LinkedIn,S. Kapoor,5.79,2026-03-14,Lead,,,,,,,
1424,Ember Home Co,Beauty,Outbound LinkedIn,S. Kapoor,5.43,2026-03-01,Lead,,,,,,,
1425,Foxglove Kitchen Co,Beauty,Cold email sequence,S. Kapoor,7.77,2026-03-08,Lead,,,,,,,
1426,Marigold Naturals,Home,Signal-scored inbound,S. Kapoor,6.83,2026-03-06,MQL,2026-03-07,,,,,,
1427,Verdant Studio,Kitchen,Outbound LinkedIn,S. Kapoor,9.47,2026-03-11,Lead,,,,,,,
1428,Meridian Collective II,Gadgets,Signal-scored inbound,R. Iyer,3.12,2026-03-08,Lead,,,,,,,
1429,Aurora Kitchen Co,Beauty,Outbound LinkedIn,A. Chouhan,3.8,2026-03-23,Lead,,,,,,,
1430,Voltix Goods Co II,Skin,Cold email sequence,S. Kapoor,3.32,2026-03-02,Lead,,,,,,,
1431,Pinehaven Home Co III,Beauty,Cold email sequence,R. Iyer,5.89,2026-03-04,Lead,,,,,,,
1432,Meridian Skin Co III,Gadgets,Cold email sequence,S. Kapoor,3.06,2026-03-14,Lead,,,,,,,
1433,Rosemere Pet Supply II,Home,Outbound LinkedIn,A. Chouhan,6.33,2026-03-20,MQL,2026-03-21,,,,,,
1434,Meridian Kitchen Co,Gadgets,Cold email sequence,S. Kapoor,9.33,2026-03-12,Lead,,,,,,,
1435,Verdant Baby Goods II,Beauty,Outbound LinkedIn,A. Chouhan,7.47,2026-03-16,SQL,2026-03-17,2026-03-20,,,,,
1436,Basalt Works II,Home,Content/organic,S. Kapoor,3.49,2026-03-24,MQL,2026-03-27,,,,,,
1437,Halcyon Naturals,Skin,Outbound LinkedIn,A. Chouhan,8.29,2026-03-28,MQL,2026-03-31,,,,,,
1438,Rosemere Living II,Pet,Cold email sequence,A. Chouhan,8.53,2026-03-29,MQL,2026-03-31,,,,,,
1439,Bluebell Living II,Kitchen,Referral,S. Kapoor,4.74,2026-03-24,SQL,2026-03-27,2026-04-04,,,,,
1440,Halcyon Pet Supply II,Pet,Cold email sequence,R. Iyer,8.2,2026-03-21,Lead,,,,,,,
1441,Bluebell Beauty,Home,Cold email sequence,A. Chouhan,9.38,2026-03-28,MQL,2026-04-01,,,,,,
1442,Meridian Studio IV,Home,Outbound LinkedIn,R. Iyer,6.97,2026-03-28,Lead,,,,,,,
1443,Basalt Skin Co II,Outdoor,Content/organic,A. Chouhan,8.77,2026-03-15,MQL,2026-03-18,,,,,,
1444,Hearthstone Outdoor,Kitchen,Outbound LinkedIn,S. Kapoor,7.55,2026-03-04,MQL,2026-03-10,,,,,,
1445,Marigold Goods Co,Home,Referral,S. Kapoor,8.8,2026-03-20,MQL,2026-03-26,,,,,,
1446,Thistle Works II,Outdoor,Referral,A. Chouhan,7.88,2026-03-11,SQL,2026-03-14,2026-03-19,,,,,
1447,Ember Goods Co,Gadgets,Signal-scored inbound,R. Iyer,8.21,2026-03-15,MQL,2026-03-19,,,,,,
1448,Glow Ritual Works,Beauty,Signal-scored inbound,R. Iyer,3.23,2026-03-18,MQL,2026-03-19,,,,,,
1449,Cobalt Naturals II,Gadgets,Cold email sequence,R. Iyer,9.18,2026-03-12,Lead,,,,,,,
1450,Basalt Outdoor II,Outdoor,Signal-scored inbound,S. Kapoor,6.9,2026-03-23,Lead,,,,,,,
1451,Coral & Co Studio,Baby,Signal-scored inbound,S. Kapoor,4.44,2026-03-11,MQL,2026-03-17,,,,,,
1452,Verdant Collective,Baby,Signal-scored inbound,A. Chouhan,6.2,2026-03-27,Lead,,,,,,,
1453,Silverline Supply Co IV,Baby,Signal-scored inbound,A. Chouhan,4.22,2026-03-30,Lead,,,,,,,
1454,Cascade Studio III,Gadgets,Cold email sequence,A. Chouhan,7.92,2026-03-02,Lead,,,,,,,
1455,Basalt Beauty,Outdoor,Outbound LinkedIn,S. Kapoor,9.22,2026-03-05,Lead,,,,,,,
1456,Hearthstone Gadgets II,Pet,Referral,R. Iyer,9.01,2026-03-25,Lead,,,,,,,
