lead_id,company_name,category,industry,employee_band,segment,icp_fit_score,source_channel,created_date,stage,signal_score,engagement_score,lead_score,owner_rep,mql_date,sql_date,opp_created_date,deal_value_monthly_usd,closed_date,outcome,lost_reason
1152,Glow Ritual Studio II,Home,Home & Family,11-50,Beachhead,70.67,Signal-scored inbound,2026-02-28,Lead,6.27,5.6,63.88,S. Kapoor,,,,,,,
1153,Rosemere Outdoor,Home,Home & Family,201-500,Adjacent,40.4,Cold email sequence,2026-02-09,SQL,4.16,5.6,45.44,R. Iyer,2026-02-13,2026-02-23,,,,,
1154,Amberlight Pet Supply,Skin,Health & Beauty,1-10,Beachhead,87.3,Signal-scored inbound,2026-02-15,Lead,4.92,7.0,70.68,A. Chouhan,,,,,,,
1155,Northfield Living II,Baby,Home & Family,1-10,Beachhead,90.92,Signal-scored inbound,2026-02-28,MQL,6.37,2.8,63.88,S. Kapoor,2026-03-03,,,,,,
1156,Thistle Baby II,Beauty,Health & Beauty,11-50,Beachhead,87.35,Signal-scored inbound,2026-02-16,Lead,6.94,4.2,68.36,A. Chouhan,,,,,,,
1157,Aurora Baby Goods,Skin,Health & Beauty,11-50,Beachhead,86.03,Signal-scored inbound,2026-02-28,MQL,6.41,4.2,66.24,R. Iyer,2026-03-05,,,,,,
1158,Amberlight Kitchen Co,Pet,Lifestyle & Outdoor,1-10,Core ICP,54.77,Cold email sequence,2026-02-10,Lead,3.91,2.8,42.04,S. Kapoor,,,,,,,
1159,Northfield Pet Supply,Pet,Lifestyle & Outdoor,51-200,Adjacent,42.5,Signal-scored inbound,2026-02-13,MQL,7.0,7.0,59.0,A. Chouhan,2026-02-15,,,,,,
1160,Aurora Home Co II,Beauty,Health & Beauty,1-10,Beachhead,94.83,Outbound LinkedIn,2026-02-23,MQL,7.93,2.8,70.12,R. Iyer,2026-02-26,,,,,,
1161,Silverline Beauty,Beauty,Health & Beauty,1-10,Beachhead,95.67,Outbound LinkedIn,2026-02-08,MQL,8.27,4.2,75.68,S. Kapoor,2026-02-11,,,,,,
1162,Coral & Co Works,Beauty,Health & Beauty,11-50,Beachhead,78.0,Outbound LinkedIn,2026-02-26,MQL,3.2,4.2,53.4,S. Kapoor,2026-03-03,,,,,,
1163,Voltix Works,Home,Home & Family,1-10,Beachhead,76.62,Signal-scored inbound,2026-02-23,MQL,6.65,7.0,71.6,A. Chouhan,2026-02-26,,,,,,
1164,Aurora Baby Goods II,Baby,Home & Family,1-10,Beachhead,82.5,Outbound LinkedIn,2026-02-04,Lead,3.0,5.6,58.8,R. Iyer,,,,,,,
1165,Silverline Supply Co,Beauty,Health & Beauty,1-10,Beachhead,96.12,Outbound LinkedIn,2026-02-15,SQL,8.45,7.0,84.8,R. Iyer,2026-02-21,2026-02-25,,,,,
1166,Driftwood Supply Co,Kitchen,Home & Family,51-200,Core ICP,57.33,Content/organic,2026-02-12,Lead,6.93,7.0,64.72,S. Kapoor,,,,,,,
1167,Amberlight Studio II,Skin,Health & Beauty,1-10,Beachhead,84.03,Signal-scored inbound,2026-02-04,MQL,3.61,5.6,61.24,A. Chouhan,2026-02-09,,,,,,
1168,Windrow Goods Co,Beauty,Health & Beauty,11-50,Beachhead,93.42,Content/organic,2026-02-20,MQL,9.37,7.0,86.48,R. Iyer,2026-02-22,,,,,,
1169,Meridian Gadgets,Home,Home & Family,1-10,Beachhead,76.67,Signal-scored inbound,2026-02-26,Lead,6.67,5.6,67.48,R. Iyer,,,,,,,
1170,Marigold Studio II,Skin,Health & Beauty,1-10,Beachhead,89.42,Cold email sequence,2026-02-20,MQL,5.77,5.6,69.88,A. Chouhan,2026-02-25,,,,,,
1171,Rosemere Home Co III,Home,Home & Family,11-50,Core ICP,66.97,Referral,2026-02-18,MQL,4.79,7.0,62.16,R. Iyer,2026-02-24,,,,,,
1172,Marigold Naturals,Kitchen,Home & Family,11-50,Beachhead,70.7,Signal-scored inbound,2026-02-24,Lead,6.28,4.2,59.72,S. Kapoor,,,,,,,
1173,Aurora Kitchen Co,Kitchen,Home & Family,1-10,Beachhead,80.1,Content/organic,2026-02-14,Lead,8.04,5.6,72.96,A. Chouhan,,,,,,,
1174,Opaline Pet Supply II,Skin,Health & Beauty,1-10,Beachhead,89.65,Signal-scored inbound,2026-02-14,SQL,5.86,5.6,70.24,A. Chouhan,2026-02-18,2026-02-27,,,,,
1175,Cascade Kitchen Co,Gadgets,Consumer Electronics,11-50,Beachhead,78.55,Outbound LinkedIn,2026-02-09,MQL,9.42,5.6,76.48,A. Chouhan,2026-02-15,,,,,,
1176,Thistle Gadgets,Beauty,Health & Beauty,11-50,Beachhead,86.7,Outbound LinkedIn,2026-02-17,MQL,6.68,7.0,75.72,R. Iyer,2026-02-22,,,,,,
1177,Opaline Baby Goods II,Kitchen,Home & Family,11-50,Core ICP,62.5,Cold email sequence,2026-02-15,Lead,3.0,4.2,46.6,S. Kapoor,,,,,,,
1178,Aurora Baby Goods III,Home,Home & Family,1-10,Beachhead,71.15,Referral,2026-02-19,Lead,4.46,2.8,50.24,A. Chouhan,,,,,,,
1179,Meridian Outdoor,Beauty,Health & Beauty,11-50,Beachhead,80.33,Cold email sequence,2026-02-28,Lead,4.13,4.2,57.12,R. Iyer,,,,,,,
1180,Tiny Sprout Gadgets,Skin,Health & Beauty,1-10,Beachhead,98.75,Signal-scored inbound,2026-02-05,MQL,9.5,2.8,76.4,A. Chouhan,2026-02-08,,,,,,
1181,Thistle Kitchen Co,Kitchen,Home & Family,11-50,Core ICP,67.42,Outbound LinkedIn,2026-02-23,MQL,4.97,7.0,62.88,A. Chouhan,2026-02-28,,,,,,
1182,Solace Collective II,Pet,Lifestyle & Outdoor,1-10,Core ICP,64.7,Signal-scored inbound,2026-02-24,MQL,7.88,7.0,70.52,R. Iyer,2026-02-28,,,,,,
1183,Hearthstone Kitchen Co,Kitchen,Home & Family,11-50,Core ICP,68.4,Cold email sequence,2026-02-27,MQL,5.36,2.8,51.84,S. Kapoor,2026-02-28,,,,,,
1184,Wren & Co Gadgets,Home,Home & Family,1-10,Beachhead,78.12,Signal-scored inbound,2026-02-07,MQL,7.25,7.0,74.0,A. Chouhan,2026-02-08,,,,,,
1185,Verdant Pet Supply,Kitchen,Home & Family,1-10,Core ICP,69.9,Signal-scored inbound,2026-02-21,MQL,3.96,7.0,60.84,R. Iyer,2026-02-27,,,,,,
1186,Coral & Co Baby II,Kitchen,Home & Family,51-200,Core ICP,55.15,Outbound LinkedIn,2026-02-20,Lead,6.06,5.6,57.04,S. Kapoor,,,,,,,
1187,Aurora Beauty,Kitchen,Home & Family,11-50,Beachhead,71.67,Outbound LinkedIn,2026-02-28,Lead,6.67,7.0,69.68,R. Iyer,,,,,,,
1188,Glow Ritual Studio III,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,57.55,Signal-scored inbound,2026-02-04,Lead,5.02,7.0,59.08,S. Kapoor,,,,,,,
1189,Windrow Home Co II,Kitchen,Home & Family,201-500,Adjacent,46.33,Outbound LinkedIn,2026-02-14,MQL,6.53,7.0,59.12,A. Chouhan,2026-02-18,,,,,,
1190,Aurora Naturals,Skin,Health & Beauty,201-500,Core ICP,57.48,Cold email sequence,2026-02-21,Lead,4.99,4.2,50.56,R. Iyer,,,,,,,
1191,Halcyon Goods Co,Pet,Lifestyle & Outdoor,11-50,Core ICP,57.35,Content/organic,2026-02-20,Lead,6.94,5.6,60.56,S. Kapoor,,,,,,,
1192,Pinehaven Baby II,Baby,Home & Family,1-10,Beachhead,92.12,Signal-scored inbound,2026-02-17,Lead,6.85,7.0,78.4,A. Chouhan,,,,,,,
1193,Cinderwood Pet Supply,Home,Home & Family,11-50,Core ICP,65.9,Cold email sequence,2026-02-10,MQL,4.36,2.8,47.84,R. Iyer,2026-02-12,,,,,,
1194,Northfield Studio,Pet,Lifestyle & Outdoor,11-50,Core ICP,53.85,Outbound LinkedIn,2026-02-27,MQL,5.54,7.0,59.16,S. Kapoor,2026-03-05,,,,,,
1195,Lumen Beauty II,Skin,Health & Beauty,1-10,Beachhead,93.58,Outbound LinkedIn,2026-02-28,Lead,7.43,2.8,68.12,A. Chouhan,,,,,,,
1196,Lumen Kitchen Co,Gadgets,Consumer Electronics,11-50,Beachhead,72.4,Content/organic,2026-02-22,SQL,6.96,4.2,62.44,S. Kapoor,2026-02-27,2026-03-03,,,,,
1197,Voltix Goods Co,Baby,Home & Family,1-10,Beachhead,89.7,Outbound LinkedIn,2026-02-09,MQL,5.88,2.8,61.92,A. Chouhan,2026-02-13,,,,,,
1198,Pinehaven Home Co III,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,57.8,Outbound LinkedIn,2026-02-25,Lead,5.12,2.8,46.88,R. Iyer,,,,,,,
1199,Verdant Goods Co,Kitchen,Home & Family,1-10,Beachhead,83.75,Referral,2026-02-04,Lead,9.5,5.6,78.8,R. Iyer,,,,,,,
1200,Larkspur Studio,Kitchen,Home & Family,11-50,Core ICP,64.38,Outbound LinkedIn,2026-02-04,Lead,3.75,7.0,58.0,S. Kapoor,,,,,,,
1201,Northfield Baby,Home,Home & Family,11-50,Core ICP,62.83,Cold email sequence,2026-02-22,MQL,3.13,5.6,51.32,A. Chouhan,2026-02-24,,,,,,
1202,Rosemere Skin Co III,Pet,Lifestyle & Outdoor,1-10,Core ICP,55.52,Signal-scored inbound,2026-02-14,Lead,4.21,7.0,55.84,R. Iyer,,,,,,,
1203,Thistle Studio,Home,Home & Family,11-50,Core ICP,68.75,Outbound LinkedIn,2026-02-23,Lead,5.5,7.0,65.0,S. Kapoor,,,,,,,
1204,Verdant Kitchen Co II,Beauty,Health & Beauty,11-50,Beachhead,82.8,Outbound LinkedIn,2026-02-22,MQL,5.12,5.6,65.28,A. Chouhan,2026-02-24,,,,,,
1205,Aurora Kitchen Co II,Beauty,Health & Beauty,51-200,Core ICP,66.0,Referral,2026-02-16,Lead,4.4,4.2,52.2,R. Iyer,,,,,,,
1206,Cinderwood Works,Gadgets,Consumer Electronics,1-10,Beachhead,73.53,Signal-scored inbound,2026-02-19,Lead,5.41,4.2,58.24,S. Kapoor,,,,,,,
1207,Ember Works,Beauty,Health & Beauty,1-10,Beachhead,89.9,Signal-scored inbound,2026-02-24,Lead,5.96,2.8,62.24,R. Iyer,,,,,,,
1208,Halcyon Skin Co,Beauty,Health & Beauty,201-500,Core ICP,58.65,Content/organic,2026-02-06,Lead,5.46,5.6,56.64,S. Kapoor,,,,,,,
1209,Foxglove Kitchen Co,Baby,Home & Family,11-50,Beachhead,85.1,Cold email sequence,2026-02-21,MQL,6.04,7.0,73.16,R. Iyer,2026-02-22,,,,,,
1210,Aurora Works,Skin,Health & Beauty,1-10,Beachhead,93.4,Outbound LinkedIn,2026-02-03,Lead,7.36,5.6,76.24,S. Kapoor,,,,,,,
1211,Rosemere Studio,Kitchen,Home & Family,11-50,Core ICP,68.5,Signal-scored inbound,2026-02-21,Lead,5.4,4.2,56.2,R. Iyer,,,,,,,
1212,Coral & Co Gadgets II,Home,Home & Family,1-10,Beachhead,76.83,Content/organic,2026-02-15,MQL,6.73,7.0,71.92,S. Kapoor,2026-02-21,,,,,,
1213,Solace Gadgets,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,54.25,Outbound LinkedIn,2026-02-20,Lead,3.7,7.0,53.8,A. Chouhan,,,,,,,
1214,Halcyon Supply Co,Gadgets,Consumer Electronics,11-50,Beachhead,71.5,Signal-scored inbound,2026-02-28,Lead,6.6,5.6,65.2,R. Iyer,,,,,,,
1215,Verdant Naturals II,Beauty,Health & Beauty,51-200,Core ICP,69.47,Signal-scored inbound,2026-02-10,Lead,5.79,7.0,66.16,A. Chouhan,,,,,,,
1216,Bluebell Gadgets,Beauty,Health & Beauty,51-200,Beachhead,72.38,Signal-scored inbound,2026-02-12,MQL,6.95,7.0,70.8,R. Iyer,2026-02-18,,,,,,
1217,Driftwood Living,Kitchen,Home & Family,11-50,Core ICP,69.1,Cold email sequence,2026-02-05,Lead,5.64,7.0,65.56,S. Kapoor,,,,,,,
1218,Cinderwood Skin Co II,Baby,Home & Family,1-10,Beachhead,86.65,Signal-scored inbound,2026-02-01,MQL,4.66,2.8,57.04,R. Iyer,2026-02-07,,,,,,
1219,Halcyon Works,Home,Home & Family,51-200,Core ICP,63.75,Cold email sequence,2026-02-22,Lead,9.5,4.2,66.6,A. Chouhan,,,,,,,
1220,Marigold Collective II,Skin,Health & Beauty,51-200,Core ICP,63.45,Content/organic,2026-02-28,SQL,3.38,7.0,56.52,S. Kapoor,2026-03-05,2026-03-08,,,,,
1221,Voltix Baby,Skin,Health & Beauty,11-50,Beachhead,84.97,Referral,2026-02-25,Lead,5.99,7.0,72.96,A. Chouhan,,,,,,,
1222,Larkspur Baby Goods,Baby,Home & Family,11-50,Beachhead,93.75,Signal-scored inbound,2026-02-13,SQL,9.5,7.0,87.0,S. Kapoor,2026-02-17,2026-02-23,,,,,
1223,Meridian Home Co,Beauty,Health & Beauty,51-200,Core ICP,69.8,Cold email sequence,2026-02-01,Lead,5.92,4.2,58.28,R. Iyer,,,,,,,
1224,Voltix Supply Co,Beauty,Health & Beauty,201-500,Core ICP,59.0,Signal-scored inbound,2026-02-26,Lead,5.6,5.6,57.2,S. Kapoor,,,,,,,
1225,Cinderwood Baby Goods,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,50.27,Signal-scored inbound,2026-02-19,Closed Lost,4.11,7.0,53.44,A. Chouhan,2026-02-20,2026-02-27,2026-03-11,700.0,2026-03-30,Lost,Timing not right
1226,Cinderwood Supply Co,Beauty,Health & Beauty,11-50,Beachhead,81.97,Outbound LinkedIn,2026-02-01,SQL,4.79,7.0,68.16,R. Iyer,2026-02-05,2026-02-08,,,,,
1227,Rosemere Works,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,60.12,Outbound LinkedIn,2026-02-26,MQL,6.05,4.2,54.8,S. Kapoor,2026-03-04,,,,,,
1228,Pinehaven Supply Co,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,54.02,Referral,2026-02-19,Lead,3.61,2.8,40.84,A. Chouhan,,,,,,,
1229,Cobalt Outdoor,Home,Home & Family,1-10,Beachhead,74.08,Signal-scored inbound,2026-02-27,Lead,5.63,5.6,63.32,R. Iyer,,,,,,,
1230,Cinderwood Baby,Kitchen,Home & Family,11-50,Beachhead,71.1,Signal-scored inbound,2026-02-28,Lead,6.44,7.0,68.76,S. Kapoor,,,,,,,
1231,Coral & Co Beauty,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,58.52,Cold email sequence,2026-02-28,Lead,7.41,4.2,58.24,A. Chouhan,,,,,,,
1232,Ember Home Co II,Gadgets,Consumer Electronics,51-200,Core ICP,53.5,Outbound LinkedIn,2026-02-26,MQL,5.4,2.8,46.0,R. Iyer,2026-03-01,,,,,,
1233,Bluebell Studio II,Beauty,Health & Beauty,11-50,Beachhead,79.85,Cold email sequence,2026-02-15,Lead,3.94,4.2,56.36,S. Kapoor,,,,,,,
1234,Cascade Baby,Kitchen,Home & Family,11-50,Beachhead,72.83,Cold email sequence,2026-02-09,MQL,7.13,7.0,71.52,A. Chouhan,2026-02-13,,,,,,
1235,Cinderwood Kitchen Co,Pet,Lifestyle & Outdoor,1-10,Core ICP,62.65,Outbound LinkedIn,2026-02-10,MQL,7.06,7.0,67.24,R. Iyer,2026-02-15,,,,,,
1236,Thistle Goods Co II,Beauty,Health & Beauty,1-10,Beachhead,88.12,Signal-scored inbound,2026-02-16,MQL,5.25,5.6,67.8,S. Kapoor,2026-02-21,,,,,,
1237,Driftwood Baby Goods II,Skin,Health & Beauty,11-50,Beachhead,84.47,Signal-scored inbound,2026-02-20,Lead,5.79,7.0,72.16,R. Iyer,,,,,,,
1238,Tiny Sprout Kitchen Co,Home,Home & Family,1-10,Beachhead,74.47,Cold email sequence,2026-02-28,Lead,5.79,5.6,63.96,S. Kapoor,,,,,,,
1239,Bluebell Studio II,Beauty,Health & Beauty,11-50,Beachhead,79.85,Cold email sequence,2026-02-01,Lead,3.94,5.6,60.56,A. Chouhan,,,,,,,
1240,Voltix Baby II,Skin,Health & Beauty,1-10,Beachhead,83.88,Cold email sequence,2026-02-07,Lead,3.55,5.6,61.0,R. Iyer,,,,,,,
1241,Driftwood Collective,Pet,Lifestyle & Outdoor,1-10,Core ICP,53.85,Outbound LinkedIn,2026-02-16,MQL,3.54,4.2,44.76,A. Chouhan,2026-02-20,,,,,,
1242,Halcyon Pet Supply,Pet,Lifestyle & Outdoor,1-10,Core ICP,56.45,Referral,2026-02-17,MQL,4.58,7.0,57.32,R. Iyer,2026-02-22,,,,,,
1243,Ember Works II,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,55.15,Referral,2026-02-01,SQL,6.06,7.0,61.24,S. Kapoor,2026-02-07,2026-02-12,,,,,
1244,Hearthstone Beauty,Pet,Lifestyle & Outdoor,1-10,Core ICP,59.92,Referral,2026-02-10,SQL,5.97,7.0,62.88,A. Chouhan,2026-02-14,2026-02-21,,,,,
1245,Rosemere Collective,Pet,Lifestyle & Outdoor,51-200,Adjacent,41.55,Signal-scored inbound,2026-02-24,MQL,6.62,5.6,53.28,R. Iyer,2026-02-25,,,,,,
1246,Foxglove Pet Supply,Kitchen,Home & Family,11-50,Beachhead,73.3,Cold email sequence,2026-02-09,Lead,7.32,2.8,59.68,S. Kapoor,,,,,,,
1247,Bluebell Naturals,Gadgets,Consumer Electronics,51-200,Core ICP,61.27,Signal-scored inbound,2026-02-21,MQL,8.51,7.0,71.04,R. Iyer,2026-02-24,,,,,,
1248,Solace Goods Co,Baby,Home & Family,1-10,Beachhead,91.2,Content/organic,2026-02-05,MQL,6.48,5.6,72.72,A. Chouhan,2026-02-11,,,,,,
1249,Larkspur Naturals II,Pet,Lifestyle & Outdoor,11-50,Core ICP,55.75,Signal-scored inbound,2026-02-23,Lead,6.3,7.0,62.2,R. Iyer,,,,,,,
1250,Foxglove Beauty,Kitchen,Home & Family,1-10,Beachhead,76.9,Cold email sequence,2026-02-09,Lead,6.76,7.0,72.04,S. Kapoor,,,,,,,
1251,Meridian Kitchen Co,Pet,Lifestyle & Outdoor,51-200,Adjacent,44.12,Cold email sequence,2026-02-03,MQL,7.65,7.0,61.6,A. Chouhan,2026-02-09,,,,,,
1252,Marigold Naturals II,Kitchen,Home & Family,1-10,Beachhead,75.15,Signal-scored inbound,2026-02-17,MQL,6.06,7.0,69.24,R. Iyer,2026-02-18,,,,,,
1253,Pinehaven Baby III,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,56.3,Outbound LinkedIn,2026-02-11,Lead,6.52,7.0,63.08,S. Kapoor,,,,,,,
1254,Hearthstone Living,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,36.25,Cold email sequence,2026-02-13,MQL,4.5,2.8,36.4,A. Chouhan,2026-02-16,,,,,,
1255,Northfield Outdoor,Baby,Home & Family,1-10,Beachhead,86.1,Cold email sequence,2026-02-11,Lead,4.44,4.2,60.36,R. Iyer,,,,,,,
1256,Bluebell Outdoor,Kitchen,Home & Family,11-50,Core ICP,65.92,Signal-scored inbound,2026-02-26,Lead,4.37,2.8,47.88,S. Kapoor,,,,,,,
1257,Cascade Living,Skin,Health & Beauty,51-200,Beachhead,71.1,Outbound LinkedIn,2026-02-27,MQL,6.44,7.0,68.76,A. Chouhan,2026-02-28,,,,,,
1258,Northfield Home Co II,Gadgets,Consumer Electronics,1-10,Beachhead,71.65,Referral,2026-02-04,Lead,4.66,4.2,55.24,R. Iyer,,,,,,,
1259,Rosemere Baby Goods II,Home,Home & Family,11-50,Core ICP,62.58,Cold email sequence,2026-02-19,SQL,3.03,7.0,55.12,S. Kapoor,2026-02-25,2026-03-07,,,,,
1260,Windrow Home Co III,Kitchen,Home & Family,1-10,Beachhead,75.03,Outbound LinkedIn,2026-02-01,Lead,6.01,7.0,69.04,A. Chouhan,,,,,,,
1261,Tiny Sprout Gadgets II,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,51.27,Signal-scored inbound,2026-02-25,Lead,4.51,2.8,42.44,R. Iyer,,,,,,,
1262,Foxglove Supply Co,Pet,Lifestyle & Outdoor,1-10,Core ICP,53.83,Outbound LinkedIn,2026-02-10,Lead,3.53,2.8,40.52,S. Kapoor,,,,,,,
1263,Aurora Pet Supply,Gadgets,Consumer Electronics,51-200,Core ICP,51.35,Outbound LinkedIn,2026-02-19,Lead,4.54,4.2,46.76,A. Chouhan,,,,,,,
1264,Thistle Gadgets II,Home,Home & Family,1-10,Beachhead,77.3,Signal-scored inbound,2026-02-17,MQL,6.92,2.8,60.08,R. Iyer,2026-02-18,,,,,,
1265,Ember Kitchen Co,Kitchen,Home & Family,51-200,Core ICP,52.77,Signal-scored inbound,2026-02-16,MQL,5.11,5.6,53.24,S. Kapoor,2026-02-19,,,,,,
1266,Marigold Collective III,Skin,Health & Beauty,11-50,Beachhead,86.53,Signal-scored inbound,2026-02-11,SQL,6.61,7.0,75.44,A. Chouhan,2026-02-17,2026-02-19,,,,,
1267,Halcyon Baby Goods,Kitchen,Home & Family,11-50,Beachhead,70.15,Referral,2026-02-25,MQL,6.06,7.0,67.24,R. Iyer,2026-02-28,,,,,,
1268,Ember Home Co III,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,56.38,Content/organic,2026-02-14,MQL,4.55,7.0,57.2,S. Kapoor,2026-02-15,,,,,,
1269,Thistle Skin Co,Beauty,Health & Beauty,11-50,Beachhead,84.5,Cold email sequence,2026-02-13,Lead,5.8,4.2,63.8,A. Chouhan,,,,,,,
1270,Rosemere Collective II,Beauty,Health & Beauty,11-50,Beachhead,86.88,Signal-scored inbound,2026-02-10,Lead,6.75,5.6,71.8,R. Iyer,,,,,,,
1271,Verdant Baby,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,50.88,Signal-scored inbound,2026-02-16,Closed Lost,4.35,7.0,54.4,A. Chouhan,2026-02-21,2026-02-23,2026-02-26,950.0,2026-03-10,Lost,Chose competitor
1272,Hearthstone Skin Co,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,61.12,Outbound LinkedIn,2026-02-19,Lead,6.45,4.2,56.4,R. Iyer,,,,,,,
1273,Voltix Outdoor,Pet,Lifestyle & Outdoor,11-50,Core ICP,54.9,Signal-scored inbound,2026-02-23,MQL,5.96,4.2,52.44,S. Kapoor,2026-02-26,,,,,,
1274,Glow Ritual Skin Co,Beauty,Health & Beauty,1-10,Beachhead,91.78,Signal-scored inbound,2026-02-28,SQL,6.71,7.0,77.84,R. Iyer,2026-03-01,2026-03-04,,,,,
1275,Hearthstone Gadgets,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,58.65,Cold email sequence,2026-02-13,Closed Lost,5.46,7.0,60.84,S. Kapoor,2026-02-18,2026-02-25,2026-03-03,1500.0,2026-03-13,Lost,Chose competitor
1276,Cobalt Works,Pet,Lifestyle & Outdoor,11-50,Adjacent,47.75,Outbound LinkedIn,2026-02-02,Lead,3.1,7.0,49.4,A. Chouhan,,,,,,,
1277,Rosemere Works III,Kitchen,Home & Family,201-500,Adjacent,37.5,Outbound LinkedIn,2026-02-11,Lead,3.0,4.2,36.6,R. Iyer,,,,,,,
1278,Marigold Works,Baby,Home & Family,1-10,Beachhead,89.47,Cold email sequence,2026-02-25,MQL,5.79,5.6,69.96,S. Kapoor,2026-03-01,,,,,,
1279,Pinehaven Home Co IV,Kitchen,Home & Family,1-10,Core ICP,67.5,Signal-scored inbound,2026-02-20,MQL,3.0,4.2,48.6,A. Chouhan,2026-02-25,,,,,,
1280,Windrow Studio,Gadgets,Consumer Electronics,1-10,Core ICP,69.8,Outbound LinkedIn,2026-02-08,Lead,3.92,4.2,52.28,R. Iyer,,,,,,,
1281,Aurora Baby Goods IV,Skin,Health & Beauty,11-50,Beachhead,81.75,Signal-scored inbound,2026-02-25,Lead,4.7,5.6,63.6,S. Kapoor,,,,,,,
1282,Voltix Beauty,Baby,Home & Family,1-10,Beachhead,93.78,Signal-scored inbound,2026-02-21,MQL,7.51,2.8,68.44,A. Chouhan,2026-02-24,,,,,,
1283,Foxglove Baby,Home,Home & Family,1-10,Beachhead,73.58,Referral,2026-02-09,MQL,5.43,5.6,62.52,R. Iyer,2026-02-14,,,,,,
1284,Silverline Supply Co II,Pet,Lifestyle & Outdoor,11-50,Adjacent,48.83,Signal-scored inbound,2026-02-25,Lead,3.53,4.2,42.72,S. Kapoor,,,,,,,
1285,Ember Beauty III,Baby,Home & Family,1-10,Beachhead,88.83,Signal-scored inbound,2026-02-28,Lead,5.53,7.0,73.12,A. Chouhan,,,,,,,
1286,Marigold Living,Pet,Lifestyle & Outdoor,11-50,Core ICP,54.15,Signal-scored inbound,2026-02-12,Lead,5.66,4.2,51.24,S. Kapoor,,,,,,,
1287,Marigold Gadgets II,Kitchen,Home & Family,1-10,Beachhead,75.72,Signal-scored inbound,2026-02-01,MQL,6.29,7.0,70.16,A. Chouhan,2026-02-06,,,,,,
1288,Opaline Living,Beauty,Health & Beauty,1-10,Beachhead,89.38,Outbound LinkedIn,2026-02-04,Lead,5.75,7.0,74.0,R. Iyer,,,,,,,
1289,Solace Goods Co II,Kitchen,Home & Family,1-10,Core ICP,67.5,Signal-scored inbound,2026-02-24,MQL,3.0,4.2,48.6,S. Kapoor,2026-03-02,,,,,,
1290,Meridian Studio,Skin,Health & Beauty,51-200,Core ICP,67.45,Referral,2026-02-11,Lead,4.98,7.0,62.92,R. Iyer,,,,,,,
1291,Verdant Baby Goods,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,52.85,Cold email sequence,2026-02-28,MQL,5.14,7.0,57.56,S. Kapoor,2026-03-02,,,,,,
1292,Windrow Beauty,Kitchen,Home & Family,11-50,Beachhead,75.58,Signal-scored inbound,2026-02-24,MQL,8.23,4.2,67.52,A. Chouhan,2026-02-27,,,,,,
1293,Cinderwood Goods Co,Baby,Home & Family,11-50,Beachhead,80.47,Cold email sequence,2026-02-21,SQL,4.19,7.0,65.76,A. Chouhan,2026-02-26,2026-03-07,,,,,
1294,Cobalt Baby Goods,Baby,Home & Family,1-10,Beachhead,88.95,Signal-scored inbound,2026-02-25,MQL,5.58,2.8,60.72,R. Iyer,2026-03-02,,,,,,
1295,Voltix Naturals II,Beauty,Health & Beauty,1-10,Beachhead,88.75,Signal-scored inbound,2026-02-14,Lead,5.5,4.2,64.6,S. Kapoor,,,,,,,
1296,Larkspur Baby Goods II,Skin,Health & Beauty,1-10,Beachhead,92.05,Cold email sequence,2026-02-03,Lead,6.82,7.0,78.28,A. Chouhan,,,,,,,
1297,Solace Pet Supply,Baby,Home & Family,1-10,Beachhead,88.53,Outbound LinkedIn,2026-02-03,Lead,5.41,7.0,72.64,R. Iyer,,,,,,,
1298,Aurora Pet Supply II,Pet,Lifestyle & Outdoor,11-50,Core ICP,55.27,Referral,2026-02-06,Lead,6.11,5.6,57.24,S. Kapoor,,,,,,,
1299,Driftwood Outdoor,Skin,Health & Beauty,1-10,Beachhead,90.55,Cold email sequence,2026-02-26,Lead,6.22,7.0,75.88,A. Chouhan,,,,,,,
1300,Silverline Collective II,Pet,Lifestyle & Outdoor,11-50,Core ICP,57.75,Outbound LinkedIn,2026-02-27,Lead,7.1,7.0,65.4,R. Iyer,,,,,,,
1301,Hearthstone Goods Co II,Skin,Health & Beauty,1-10,Beachhead,97.6,Outbound LinkedIn,2026-02-10,SQL,9.04,4.2,78.76,A. Chouhan,2026-02-13,2026-02-20,,,,,
1302,Foxglove Pet Supply II,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,57.92,Signal-scored inbound,2026-02-14,Lead,5.17,2.8,47.08,S. Kapoor,,,,,,,
